facility_id,locality,name,facility_type,license_type,capacity,ages,business_hours,administrator,subsidy,license_id
53023,Loudoun,AlphaBEST @ Guilford Elementary,Child Day Center,Two Year,60,5 years 11 months - 12 years 11 months,"7:00am - 6:00pm, Monday - Friday",Renu Joshi,No,1110163
53024,Fairfax County,Luis Zaconeta Abdala,Family Day Home,Two Year,7,1 month - 12 years 11 months,"7:00 am - 5:30 pm, Monday - Saturday",,Yes,1111067
53026,Appomattox,Cornerstone Christian Academy,Religious Exempt Child Day Center,Exempt,10,4 years - 5 years 11 months VDSS Contact: Krysten Hunt: (804) 335-6724,"8:00 am - 3:00 pm, Monday - Friday",Clara Jo Cunningham,No,1106404
53031,Fairfax County,St. Mary of Sorrows Catholic Church,Religious Exempt Child Day Center,Exempt,54,2 years 6 months - 5 years 11 months VDSS Contact: Pamela Sneed: (804) 629-2691,"8:15am - 3:30pm, Monday - Friday",Michelle Huber,No,1106405
53032,Culpeper,Caitlin Altizer,Unlicensed/Unregistered FDH,,,,,Caitlin Altizer,Yes,411
53033,Spotsylvania,Bilquiss Azizi,Family Day Home,Two Year,12,Birth - 12 years 11 months,"6:00 am - 6:00 pm, Monday - Friday",,Yes,1111069
53034,Loudoun,L-Lab,Local Government Approved CDC,,,,,Yomna Sarhan,Yes,150
53035,Rockingham,Little Scholars Academy of Rockingham County,Child Day Center,Conditional,120,1 month - 12 years 11 months,"6:30 AM - 5:30 PM, Monday - Saturday",Monica Cubbage,Yes,1110164
53038,Fredericksburg,Chamika Amarasekara,Family Day Home,Two Year,5,1 month - 12 years 11 months,"6:00 am - 6:00 pm, Monday - Friday",,No,1111070
53039,Virginia Beach,Happy Feet Academy,Child Day Center,Conditional,27,1 month - 4 years 11 months,"6am - 6pm, Monday - Friday",Shantijah White-Harrell,Yes,1110165
53040,Prince William,Saima Khan,Voluntary Registration Registration Duration: Two Year,,4,Birth - 4 years 11 months VDSS Contact: Cathy Aylor: (540) 222-6352,"7:00 am - 5:00 pm, Monday - Friday",,No,"5913 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> <i cl"
53042,Chesterfield,Jesus Is the Lord of the Sabbath Inc.,Religious Exempt Child Day Center,Exempt,40,Birth - 12 years 11 months VDSS Contact: Jennifer Moore: (540) 430-0384,"6:30 am - 5:30 pm, Monday - Friday",Helonia Smith,Yes,1106406
53043,Arlington,Samra Abraham,Family Day Home,Conditional,9,2 months - 12 years 11 months,"7:00am - 5:00pm, Monday - Friday",,No,1111071
53046,Portsmouth,Early Resultz Daycare and Learning Center 7,Child Day Center,Conditional,60,1 month - 12 years 11 months,"6am - 6pm, Monday - Friday",Davida Palmer,Yes,1110167
53047,Washington,Boys & Girls Club of the Mountain Empire - Greendale Elementary,Child Day Center,Two Year,120,5 years - 12 years 11 months,"2:30pm - 6:30pm, Monday - Friday",Kathy Lowdermilk,No,1110168
53048,Hopewell,The Tot-Spot,Child Day Center,Conditional,13,1 month - 10 years 11 months,"7:00AM-5:30PM (Mon-Thur) - 7:00AM-5:00PM (Fri), Monday - Friday",Chrissy Hottinger,Yes,1110169
53049,Washington,Boys & Girls Club of the Mountain Empire - Watauga Elementary,Child Day Center,Two Year,120,5 years - 12 years 11 months,"2:30pm - 6:30pm, Monday - Friday",Kathy Lowdermilk,No,1110170
53051,Prince William,Betelhem Aligaz,Voluntary Registration Registration Duration: Two Year,,4,1 month - 12 years 11 months VDSS Contact: Angela Dudek: (804) 629-8167,"6:30 am - 6:30 pm, Monday - Friday",,Yes,5914
53055,Norfolk,Aria Smith,Family Day Home,Two Year,9,1 year - 5 years,"6:00am - 5:30pm, Monday - Friday",,Yes,1111072
53057,Virginia Beach,The Little Sunshine Academy,Child Day Center,Conditional,19,1 month - 10 years 11 months,"7am - 6pm, Monday - Friday",Vilmarys Pichardo,No,1110171
53060,Henrico,Danielle Taylor,Unlicensed/Unregistered FDH,,,,,Danielle Taylor,Yes,412
53061,Chesterfield,Kids Academy of Learning & Excellence powered by CORE (KALE),Child Day Center,Conditional,172,1 month - 12 years 11 months,"6:00 a.m. M-F - 6:00 p.m. M-F, Monday - Saturday",Faterah Sykes,Yes,1110172
53067,Albemarle,YMCA Early Learning Center at Sentara Martha Jefferson,Child Day Center,Two Year,148,1 month - 5 years 11 months,"6:30 a.m. - 6:00 p.m., Monday - Friday",Jasmyne Johnson,Yes,1110173
53069,Henrico,Celebree School of Richmond at Willow Lawn,Child Day Center,Conditional,163,1 month - 12 years 11 months,"6:30 am - 6:30 pm, Monday - Friday",Vakul Goel,Yes,1110175
53072,Virginia Beach,Tracy Ahart,Voluntary Registration Registration Duration: Two Year,,2,1 month - 4 years VDSS Contact: Brandie Viscayda: (757) 636-3427,"6:00 a.m. - 4:00 p.m., Monday - Friday",,Yes,5916
53078,Fairfax County,Zubaida Baz,Local Ordinance Approved FDH,,,,,Zubaida Baz,Yes,1061
53079,Fairfax County,Faisal Mohammed,Local Ordinance Approved FDH,,,,,Faisal Mohammed,Yes,1062
53080,Hampton,Michelle Mock,Unlicensed/Unregistered FDH,,,,,Michelle Mock,Yes,413
53082,Loudoun,Aya Montessori,Child Day Center,Two Year,92,3 months - 12 years 11 months,"7:00 am - 6:00 pm, Sunday - Saturday",Salam Aref,No,1110177
53083,Portsmouth,Tantania Brown,System Approved FDH,,,,,Tabtania Brown,Yes,24
53088,Chesterfield,"Future Church of Christ (Hol), USA",Religious Exempt Child Day Center,Exempt,30,2 years 7 months - 4 years 11 months VDSS Contact: Lauren Bickford: (540) 280-0742,"7am - 7pm, Monday - Friday",Karen Nicholson,No,1106407
53093,New Kent,Woodlands Day School,Child Day Center,Conditional,32,2 years 6 months - 10 years 11 months,"7:30 a.m. - 5:30 p.m., Monday - Friday",Lacey Cain,No,1110179
53097,Loudoun,Huma Kasaat,Family Day Home,Conditional,6,6 months - 5 years 11 months,"7:00am - 6:00pm, Monday to Friday",,Yes,1111074
53100,Fairfax County,Kiddie Academy of Centreville,Child Day Center,Conditional,150,1 month - 12 years 11 months,"6:30am - 6:30pm, Monday - Friday",Rajesh Badam,Yes,1110180
53102,Accomack,SBC Child Care,Child Day Center,Conditional,22,3 years - 12 years 11 months,"7:00 AM - 6:00 PM, Monday - Friday",Tina Thomas,No,1110181
53103,Chesapeake,"Pathways Developmental Childcare, LLC",Child Day Center,Two Year,65,1 month - 12 years 11 months,"6:00 am - 6:00 pm, Monday - Friday",Lasondra Adams,Yes,1110182
53104,Fairfax County,Teresa Pineda Ortiz,Local Ordinance Approved FDH,,,,,Teresa Pineda Ortiz,Yes,1064
53105,Alexandria,Eiman B Youssif,Local Ordinance Approved FDH,,,,,Eiman Youssif,Yes,1065
53106,Fairfax County,Tandis Agashteh,Family Day Home,Conditional,5,Birth - 3 years 11 months,"7:00am - 6:00pm, Monday - Friday",,No,1111076
53107,Prince William,Sadaf Safiullah,Voluntary Registration Registration Duration: Two Year,,4,2 years - 12 years 11 months VDSS Contact: Beth Velke: (804) 629-8302,"6:00 am - 6:00 pm, Monday - Friday",,No,"5917 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> <!-- <a class=""facebook"" href=""https://www.linkedin.com/company/virginia-dss"
53108,Arlington,Fatima Lahfid,Local Ordinance Approved FDH,,,,,Fatima Lahfid,Yes,1066
53109,Loudoun,NVFS Child Development Center,Child Day Center,Conditional,88,1 month - 5 years 11 months,"7:30am - 5:30pm, Monday - Friday",Latisha Parker,Yes,1110183
53110,Henrico,Latasha Clarke,Unlicensed/Unregistered FDH,,,,,Latasha Clarke,Yes,415
53111,Arlington,Armed Services YMCA Child Development Center Arlington,Child Day Center,Conditional,268,1 month - 5 years 11 months,"6:00am - 6:00pm, Monday - Friday",Jennifer Nizer,No,1110184
53112,Arlington,Martha Howard,Family Day Home,Conditional,9,3 months - 5 years 11 months,"7:30AM - 5:30PM, Monday - Friday",,No,1111077
53114,Fairfax County,Emelda Carcamo-Garcia,Local Ordinance Approved FDH,,,,,Emelda Carcamo-Garcia,Yes,1067
53116,Norfolk,Music Theory Studios,Child Day Center,Conditional,32,7 years - 12 years 11 months,"3pm - 6pm, Monday - Friday",Jazzarae Jones,Yes,1110185
53119,Newport News,Little Light House Care Academy,Child Day Center,Conditional,36,1 year - 12 years 11 months,"6:30 a.m. - 5:30 p.m., Monday - Friday",Keysha Marin,Yes,1110186
53120,Virginia Beach,Early Resultz Daycare & Learning Center VI,Child Day Center,Two Year,119,1 month - 12 years 11 months,"6:00am - 5:30pm, Monday - Friday",Courtney Evans,Yes,1110187
53121,Fairfax County,June J Contreras Fernandez,Local Ordinance Approved FDH,,,,,June J Contreras Fernandez,Yes,1068
53122,Franklin County,Wonder-Bees Early Learning Center,Child Day Center,Conditional,132,Birth - 12 years 11 months,"6:00 a.m. - 6:00 p.m., Monday - Friday",Hayley Yopp,Yes,1110188
53125,Chesterfield,Shauntavia Bell,Voluntary Registration Registration Duration: Two Year,,4,3 months - 12 years 11 months VDSS Contact: Sydney Emory: (804) 807-3277,"12:00 a.m. - 12:00 a.m., Monday - Friday",,Yes,5918
53126,Petersburg,Rose Marie Kelley,Unlicensed/Unregistered FDH,,,,,Rose Marie Kelley,Yes,416
53127,Loudoun,Dorcas Mundele,Voluntary Registration Registration Duration: Two Year,,4,Birth - 12 years 11 months VDSS Contact: Laura Lunceford: (571) 835-5058,"6:00 am - 6:00 pm, Monday - Friday",,No,"5919 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> <i"
53128,Fairfax County,Valery Ceballos Rivas,Local Ordinance Approved FDH,,,,,Valery Ceballos Rivas,Yes,1069
53130,Hanover,Leona Baylor,Voluntary Registration Registration Duration: Two Year,,4,1 month - 12 years 11 months VDSS Contact: Lauren Bickford: (540) 280-0742,"7:00 a.m. - 5:00 p.m., Monday - Friday",,Yes,5920
53138,Henry,"Mama D's, LLC",Child Day Center,Conditional,52,1 month - 12 years 11 months,"7:30 am - 5:30 am, Monday - Friday",Destiny Mitchell,Yes,1110189
53141,Henrico,The Village at LeafSpring School at Three Chopt,Child Day Center,Conditional,175,2 years 6 months - 12 years 11 months,"6:30am - 6:30pm, Monday - Friday",Charlene Bryce,Yes,1110190
53142,Henrico,LeafSpring School at Three Chopt,Child Day Center,Conditional,178,Birth - 12 years 11 months,"6:30am - 6:30pm, Monday - Friday",Megan Hughes,Yes,1110191
53143,Fairfax County,Ricky Furusawa,Family Day Home,Conditional,7,2 years - 8 years 11 months,"8:00AM - 4:00PM, Monday - Friday",,No,1111080
53144,Hanover,"Right at School, LLC - Rural Point",Child Day Center,Conditional,60,4 years 11 months - 12 years 11 months,"7:00am - 6:00pm, Monday - Friday",Christopher Mccusker,Yes,1110192
