ncessch,state,county_fips,county_name
510147002437,VA,51069,Frederick County
510147002501,VA,51069,Frederick County
510147002534,VA,51069,Frederick County
510147002808,VA,51069,Frederick County
510151000660,VA,51630,Fredericksburg city
510151000661,VA,51630,Fredericksburg city
510151002274,VA,51630,Fredericksburg city
510151002468,VA,51630,Fredericksburg city
510151002612,VA,51630,Fredericksburg city
510156000301,VA,51640,Galax city
510156000356,VA,51640,Galax city
510156000665,VA,51640,Galax city
510159000668,VA,51071,Giles County
510159000669,VA,51071,Giles County
510159000671,VA,51071,Giles County
510159000672,VA,51071,Giles County
510159000673,VA,51071,Giles County
510159001920,VA,51071,Giles County
510162000677,VA,51073,Gloucester County
510162000678,VA,51073,Gloucester County
510162000679,VA,51073,Gloucester County
510162000680,VA,51073,Gloucester County
510162001616,VA,51073,Gloucester County
510162002065,VA,51073,Gloucester County
510162002188,VA,51073,Gloucester County
510162002975,VA,51073,Gloucester County
510162003022,VA,51073,Gloucester County
510165000683,VA,51075,Goochland County
510165000685,VA,51075,Goochland County
510165000686,VA,51075,Goochland County
510165000687,VA,51075,Goochland County
510165000689,VA,51075,Goochland County
510169000690,VA,51077,Grayson County
510169000693,VA,51077,Grayson County
510169000695,VA,51077,Grayson County
510169000696,VA,51077,Grayson County
510169000697,VA,51077,Grayson County
510169002189,VA,51077,Grayson County
510169002747,VA,51077,Grayson County
510169002806,VA,51077,Grayson County
510171000106,VA,51079,Greene County
510171000700,VA,51079,Greene County
510171000702,VA,51079,Greene County
510171001382,VA,51079,Greene County
510171001802,VA,51079,Greene County
510171002190,VA,51079,Greene County
510171002439,VA,51079,Greene County
510174000703,VA,51081,Greensville County
510174000706,VA,51595,Emporia city
510174000707,VA,51081,Greensville County
510174001827,VA,51081,Greensville County
510177000710,VA,51083,Halifax County
510177000714,VA,51083,Halifax County
510177000716,VA,51083,Halifax County
510177000717,VA,51083,Halifax County
510177000720,VA,51083,Halifax County
510177001848,VA,51083,Halifax County
510177001907,VA,51083,Halifax County
510177002745,VA,51083,Halifax County
510177002759,VA,51083,Halifax County
510177002769,VA,51083,Halifax County
510177002835,VA,51083,Halifax County
510177002836,VA,51083,Halifax County
510180000725,VA,51650,Hampton city
510180000726,VA,51650,Hampton city
510180000727,VA,51650,Hampton city
510180000728,VA,51650,Hampton city
510180000729,VA,51650,Hampton city
510180000730,VA,51650,Hampton city
510180000731,VA,51650,Hampton city
510180000732,VA,51650,Hampton city
510180000734,VA,51650,Hampton city
510180000735,VA,51650,Hampton city
510180000737,VA,51650,Hampton city
510180000739,VA,51650,Hampton city
510180000742,VA,51650,Hampton city
510180000743,VA,51650,Hampton city
510180000744,VA,51650,Hampton city
510180000745,VA,51650,Hampton city
510180000746,VA,51650,Hampton city
510180000747,VA,51650,Hampton city
510180000748,VA,51650,Hampton city
510180000750,VA,51650,Hampton city
510180000754,VA,51650,Hampton city
510180000755,VA,51650,Hampton city
510180000757,VA,51650,Hampton city
510180000758,VA,51650,Hampton city
510180000760,VA,51650,Hampton city
510180000761,VA,51650,Hampton city
510180000763,VA,51650,Hampton city
510180001890,VA,51650,Hampton city
510180002811,VA,51650,Hampton city
510180002816,VA,51650,Hampton city
510180002973,VA,51650,Hampton city
510180003007,VA,51650,Hampton city
510180003048,VA,51650,Hampton city
510183000114,VA,51085,Hanover County
510183000764,VA,51085,Hanover County
510183000765,VA,51085,Hanover County
510183000769,VA,51085,Hanover County
510183000770,VA,51085,Hanover County
510183000771,VA,51085,Hanover County
510183000772,VA,51085,Hanover County
510183000773,VA,51085,Hanover County
510183000774,VA,51085,Hanover County
510183000776,VA,51085,Hanover County
510183000777,VA,51085,Hanover County
510183000779,VA,51085,Hanover County
510183000780,VA,51085,Hanover County
510183000781,VA,51085,Hanover County
510183001617,VA,51085,Hanover County
510183001995,VA,51085,Hanover County
510183001996,VA,51085,Hanover County
510183002191,VA,51085,Hanover County
510183002277,VA,51085,Hanover County
510183002338,VA,51085,Hanover County
510183002506,VA,51085,Hanover County
510183002535,VA,51085,Hanover County
510183002691,VA,51085,Hanover County
510183002772,VA,51085,Hanover County
510183002775,VA,51085,Hanover County
510186000602,VA,51660,Harrisonburg city
510186000782,VA,51660,Harrisonburg city
510186000783,VA,51660,Harrisonburg city
510186000785,VA,51660,Harrisonburg city
510186000787,VA,51660,Harrisonburg city
510186002150,VA,51660,Harrisonburg city
510186002761,VA,51660,Harrisonburg city
510186002766,VA,51660,Harrisonburg city
510186003005,VA,51660,Harrisonburg city
510186003043,VA,51660,Harrisonburg city
510189000123,VA,51087,Henrico County
510189000133,VA,51087,Henrico County
510189000537,VA,51087,Henrico County
510189000788,VA,51087,Henrico County
510189000789,VA,51087,Henrico County
510189000790,VA,51087,Henrico County
510189000792,VA,51087,Henrico County
510189000793,VA,51087,Henrico County
510189000794,VA,51087,Henrico County
510189000795,VA,51087,Henrico County
510189000796,VA,51087,Henrico County
510189000797,VA,51087,Henrico County
510189000798,VA,51087,Henrico County
510189000799,VA,51087,Henrico County
510189000800,VA,51087,Henrico County
510189000801,VA,51087,Henrico County
510189000802,VA,51087,Henrico County
510189000803,VA,51087,Henrico County
510189000804,VA,51087,Henrico County
510189000805,VA,51087,Henrico County
510189000806,VA,51087,Henrico County
510189000807,VA,51087,Henrico County
510189000808,VA,51087,Henrico County
510189000809,VA,51087,Henrico County
510189000810,VA,51087,Henrico County
510189000811,VA,51087,Henrico County
510189000812,VA,51087,Henrico County
510189000813,VA,51087,Henrico County
510189000814,VA,51087,Henrico County
510189000815,VA,51087,Henrico County
510189000816,VA,51087,Henrico County
510189000817,VA,51087,Henrico County
510189000818,VA,51087,Henrico County
510189000819,VA,51087,Henrico County
510189000820,VA,51087,Henrico County
510189000821,VA,51087,Henrico County
510189000822,VA,51087,Henrico County
510189000823,VA,51087,Henrico County
510189000824,VA,51087,Henrico County
510189000825,VA,51087,Henrico County
510189000826,VA,51087,Henrico County
510189000827,VA,51087,Henrico County
510189000828,VA,51087,Henrico County
510189000829,VA,51087,Henrico County
510189000830,VA,51087,Henrico County
510189000831,VA,51087,Henrico County
510189000832,VA,51087,Henrico County
510189000834,VA,51087,Henrico County
510189000835,VA,51087,Henrico County
510189000869,VA,51087,Henrico County
510189001128,VA,51087,Henrico County
510189001384,VA,51087,Henrico County
510189001622,VA,51087,Henrico County
510189001624,VA,51087,Henrico County
510189001850,VA,51087,Henrico County
510189001851,VA,51087,Henrico County
510189001908,VA,51087,Henrico County
510189001911,VA,51087,Henrico County
510189001912,VA,51087,Henrico County
510189002123,VA,51087,Henrico County
510189002124,VA,51087,Henrico County
510189002278,VA,51087,Henrico County
510189002410,VA,51087,Henrico County
510189002440,VA,51087,Henrico County
510189002441,VA,51087,Henrico County
510189002442,VA,51087,Henrico County
510189002536,VA,51087,Henrico County
510189002756,VA,51087,Henrico County
510189002757,VA,51087,Henrico County
510189002788,VA,51087,Henrico County
510189002833,VA,51087,Henrico County
510189002837,VA,51087,Henrico County
510189002840,VA,51087,Henrico County
510189002841,VA,51087,Henrico County
510189002842,VA,51087,Henrico County
510189002844,VA,51087,Henrico County
510189002845,VA,51087,Henrico County
510189002856,VA,51087,Henrico County
510189002940,VA,51087,Henrico County
510189002952,VA,51087,Henrico County
510189002953,VA,51087,Henrico County
510192000837,VA,51089,Henry County
510192000838,VA,51089,Henry County
510192000839,VA,51089,Henry County
510192000840,VA,51089,Henry County
510192000847,VA,51089,Henry County
510192000848,VA,51089,Henry County
510192000853,VA,51089,Henry County
510192000855,VA,51089,Henry County
510192000857,VA,51089,Henry County
510192000859,VA,51089,Henry County
510192000860,VA,51089,Henry County
510192002125,VA,51089,Henry County
510192002443,VA,51089,Henry County
510192002839,VA,51089,Henry County
510195000861,VA,51091,Highland County
510195000862,VA,51091,Highland County
510198000357,VA,51670,Hopewell city
510198000865,VA,51670,Hopewell city
510198000866,VA,51670,Hopewell city
510198000867,VA,51670,Hopewell city
510198000870,VA,51670,Hopewell city
510198002279,VA,51670,Hopewell city
510198002421,VA,51670,Hopewell city
510201000547,VA,51093,Isle of Wight County
510201000872,VA,51093,Isle of Wight County
510201000873,VA,51093,Isle of Wight County
510201000874,VA,51093,Isle of Wight County
510201000875,VA,51093,Isle of Wight County
510201000876,VA,51093,Isle of Wight County
510201000877,VA,51093,Isle of Wight County
510201000906,VA,51093,Isle of Wight County
510201002444,VA,51093,Isle of Wight County
510207000878,VA,51097,King and Queen County
510207000879,VA,51097,King and Queen County
510207000880,VA,51097,King and Queen County
510210000881,VA,51099,King George County
510210000882,VA,51099,King George County
510210000883,VA,51099,King George County
510210000884,VA,51099,King George County
510210002445,VA,51099,King George County
510212000885,VA,51101,King William County
510212000886,VA,51101,King William County
510212002151,VA,51101,King William County
510212002339,VA,51101,King William County
510216000887,VA,51103,Lancaster County
510216000888,VA,51103,Lancaster County
510216000889,VA,51103,Lancaster County
510217302229,VA,51680,Lynchburg city
510217402230,VA,51155,Pulaski County
510217502231,VA,51710,Norfolk city
510217602232,VA,51770,Roanoke city
510217702233,VA,51650,Hampton city
510219000890,VA,51105,Lee County
510219000891,VA,51105,Lee County
510219000892,VA,51105,Lee County
510219000894,VA,51105,Lee County
510219000896,VA,51105,Lee County
510219000898,VA,51105,Lee County
510219000900,VA,51105,Lee County
510219000901,VA,51105,Lee County
510219000902,VA,51105,Lee County
510219000904,VA,51105,Lee County
510219002152,VA,51105,Lee County
510222000905,VA,51678,Lexington city
510222000907,VA,51678,Lexington city
510225000134,VA,51107,Loudoun County
510225000908,VA,51107,Loudoun County
510225000911,VA,51107,Loudoun County
510225000912,VA,51107,Loudoun County
510225000913,VA,51107,Loudoun County
510225000914,VA,51107,Loudoun County
510225000915,VA,51107,Loudoun County
510225000917,VA,51107,Loudoun County
510225000918,VA,51107,Loudoun County
510225000919,VA,51107,Loudoun County
510225000921,VA,51107,Loudoun County
510225000922,VA,51107,Loudoun County
510225000923,VA,51107,Loudoun County
510225000924,VA,51107,Loudoun County
510225000925,VA,51107,Loudoun County
510225000926,VA,51107,Loudoun County
510225000928,VA,51107,Loudoun County
510225000929,VA,51107,Loudoun County
510225000930,VA,51107,Loudoun County
510225000931,VA,51107,Loudoun County
510225000932,VA,51107,Loudoun County
510225000933,VA,51107,Loudoun County
510225000934,VA,51107,Loudoun County
510225000935,VA,51107,Loudoun County
510225000936,VA,51107,Loudoun County
510225001131,VA,51107,Loudoun County
510225001143,VA,51107,Loudoun County
510225001148,VA,51107,Loudoun County
510225001158,VA,51107,Loudoun County
510225001627,VA,51107,Loudoun County
510225001632,VA,51107,Loudoun County
510225001633,VA,51107,Loudoun County
510225001845,VA,51107,Loudoun County
510225001852,VA,51107,Loudoun County
510225001853,VA,51107,Loudoun County
510225001855,VA,51107,Loudoun County
510225001913,VA,51107,Loudoun County
510225001914,VA,51107,Loudoun County
510225001915,VA,51107,Loudoun County
510225002153,VA,51107,Loudoun County
510225002154,VA,51107,Loudoun County
510225002281,VA,51107,Loudoun County
510225002282,VA,51107,Loudoun County
510225002283,VA,51107,Loudoun County
510225002285,VA,51107,Loudoun County
510225002286,VA,51107,Loudoun County
510225002287,VA,51107,Loudoun County
510225002288,VA,51107,Loudoun County
510225002289,VA,51107,Loudoun County
510225002411,VA,51107,Loudoun County
510225002412,VA,51107,Loudoun County
510225002413,VA,51107,Loudoun County
510225002414,VA,51107,Loudoun County
510225002415,VA,51107,Loudoun County
510225002446,VA,51107,Loudoun County
510225002447,VA,51107,Loudoun County
510225002448,VA,51107,Loudoun County
510225002449,VA,51107,Loudoun County
510225002450,VA,51107,Loudoun County
510225002451,VA,51107,Loudoun County
510225002452,VA,51107,Loudoun County
510225002514,VA,51107,Loudoun County
510225002538,VA,51107,Loudoun County
510225002539,VA,51107,Loudoun County
510225002540,VA,51107,Loudoun County
510225002751,VA,51107,Loudoun County
510225002755,VA,51107,Loudoun County
510225002762,VA,51107,Loudoun County
510225002764,VA,51107,Loudoun County
510225002773,VA,51107,Loudoun County
510225002774,VA,51107,Loudoun County
510225002776,VA,51107,Loudoun County
510225002809,VA,51107,Loudoun County
510225002812,VA,51107,Loudoun County
510225002817,VA,51107,Loudoun County
510225002831,VA,51107,Loudoun County
510225002832,VA,51107,Loudoun County
510225002853,VA,51107,Loudoun County
510225002864,VA,51107,Loudoun County
510225002865,VA,51107,Loudoun County
510225002949,VA,51107,Loudoun County
510225002954,VA,51107,Loudoun County
510225002955,VA,51107,Loudoun County
510225002965,VA,51107,Loudoun County
510225002969,VA,51107,Loudoun County
510225002970,VA,51107,Loudoun County
510225002980,VA,51107,Loudoun County
510225002989,VA,51107,Loudoun County
510225003001,VA,51107,Loudoun County
510225003026,VA,51107,Loudoun County
510225003027,VA,51107,Loudoun County
510225003028,VA,51107,Loudoun County
510225003036,VA,51107,Loudoun County
510225003046,VA,51107,Loudoun County
510225003059,VA,51107,Loudoun County
510225003060,VA,51107,Loudoun County
510225003061,VA,51107,Loudoun County
510228000939,VA,51109,Louisa County
510228000942,VA,51109,Louisa County
510228001930,VA,51109,Louisa County
510228002036,VA,51109,Louisa County
510228002066,VA,51109,Louisa County
510228002838,VA,51109,Louisa County
510231000944,VA,51111,Lunenburg County
510231000946,VA,51111,Lunenburg County
510231000947,VA,51111,Lunenburg County
510231000949,VA,51111,Lunenburg County
510234000603,VA,51680,Lynchburg city
510234000952,VA,51680,Lynchburg city
510234000955,VA,51680,Lynchburg city
510234000956,VA,51680,Lynchburg city
510234000959,VA,51680,Lynchburg city
510234000960,VA,51680,Lynchburg city
510234000961,VA,51680,Lynchburg city
510234000962,VA,51680,Lynchburg city
510234000963,VA,51680,Lynchburg city
510234000964,VA,51680,Lynchburg city
510234000965,VA,51680,Lynchburg city
510234000966,VA,51680,Lynchburg city
510234000967,VA,51680,Lynchburg city
510234000968,VA,51680,Lynchburg city
510234000970,VA,51680,Lynchburg city
510234002205,VA,51680,Lynchburg city
510234002206,VA,51680,Lynchburg city
510234002976,VA,51680,Lynchburg city
510236000738,VA,51683,Manassas city
510236000976,VA,51683,Manassas city
510236000977,VA,51683,Manassas city
510236000978,VA,51683,Manassas city
510236000979,VA,51683,Manassas city
510236001854,VA,51683,Manassas city
510236002067,VA,51683,Manassas city
