State_Abbreviation,County_Name,StudyYear,MCInfant,MCToddler,MCPreschool,_75CInfant,_75CToddler,_75CPreschool,MCInfant_flag,MCToddler_flag,MCPreschool_flag,_75CInfant_flag,_75CToddler_flag,_75CPreschool_flag
VA,Warren County,2019,153.33,131.67,131.67,153.33,143.33,143.33,1,1,1,1,1,1
VA,Warren County,2020,156.67,133.33,133.33,156.67,146.67,146.67,1,1,1,1,1,1
VA,Warren County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Warren County,2022,171.62,128.87,128.87,170.51,148.83,148.83,1,1,1,1,1,1
VA,Washington County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Washington County,2009,99.5,88,88,107,100,100,2,1,1,2,1,1
VA,Washington County,2010,100,92,92,108,100,100,2,1,1,2,1,1
VA,Washington County,2011,100.5,96,96,109,100,100,2,1,1,2,1,1
VA,Washington County,2012,101,100,100,110,100,100,2,1,1,2,1,1
VA,Washington County,2013,104,101.67,101.67,113.33,103.33,103.33,2,1,1,2,1,1
VA,Washington County,2014,107,103.33,103.33,116.67,106.67,106.67,2,1,1,2,1,1
VA,Washington County,2015,110,105,105,120,110,110,1,1,1,1,1,1
VA,Washington County,2016,111.67,106.67,106.67,121.67,113.33,113.33,2,1,1,2,1,1
VA,Washington County,2017,113.33,108.33,108.33,123.33,116.67,116.67,2,1,1,2,1,1
VA,Washington County,2018,115,110,110,125,120,120,2,1,1,2,1,1
VA,Washington County,2019,116.67,111.67,111.67,126.67,123.33,123.33,2,1,1,2,1,1
VA,Washington County,2020,118.33,113.33,113.33,128.33,126.67,126.67,2,1,1,2,1,1
VA,Washington County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Washington County,2022,131.58,109.05,109.05,142.09,127.57,127.57,1,1,1,1,1,1
VA,Westmoreland County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Westmoreland County,2009,128.5,98.5,98.5,158,124,124,2,1,1,2,1,1
VA,Westmoreland County,2010,133,103,103,162,126,126,2,1,1,2,1,1
VA,Westmoreland County,2011,137.5,107.5,107.5,166,128,128,2,1,1,2,1,1
VA,Westmoreland County,2012,142,112,112,170,130,130,2,1,1,2,1,1
VA,Westmoreland County,2013,146.33,114.67,114.67,170,131.67,131.67,2,1,1,2,1,1
VA,Westmoreland County,2014,150.67,117.33,117.33,170,133.33,133.33,2,1,1,2,1,1
VA,Westmoreland County,2015,155,120,120,170,135,135,2,1,1,2,1,1
VA,Westmoreland County,2016,160,123.33,123.33,175,140,140,2,1,1,2,1,1
VA,Westmoreland County,2017,165,126.67,126.67,180,145,145,2,1,1,2,1,1
VA,Westmoreland County,2018,170,130,130,185,150,150,2,1,1,2,1,1
VA,Westmoreland County,2019,175,133.33,133.33,190,155,155,2,1,1,2,1,1
VA,Westmoreland County,2020,180,136.67,136.67,195,160,160,2,1,1,2,1,1
VA,Westmoreland County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Westmoreland County,2022,209.71,159.48,146.5,216.59,178.87,172.74,1,1,1,1,1,1
VA,Wise County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Wise County,2009,104,111,111,114.5,115,115,2,1,1,2,1,1
VA,Wise County,2010,103,105,105,113,110,110,2,1,1,2,1,1
VA,Wise County,2011,102,99,99,111.5,105,105,2,1,1,2,1,1
VA,Wise County,2012,101,93,93,110,100,100,2,1,1,1,1,1
VA,Wise County,2013,104,102,102,113.33,110,110,2,1,1,1,1,1
VA,Wise County,2014,107,111,111,116.67,120,120,2,1,1,1,1,1
VA,Wise County,2015,110,120,120,120,130,130,1,1,1,1,1,1
VA,Wise County,2016,111.67,120,120,121.67,126.67,126.67,2,1,1,2,1,1
VA,Wise County,2017,113.33,120,120,123.33,123.33,123.33,2,1,1,2,1,1
VA,Wise County,2018,115,120,120,125,120,120,2,1,1,2,1,1
VA,Wise County,2019,116.67,120,120,126.67,120,120,2,1,1,2,1,1
VA,Wise County,2020,118.33,120,120,128.33,120,120,2,1,1,2,1,1
VA,Wise County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Wise County,2022,118.59,120,120,130.75,126.4,126.4,1,1,1,1,1,1
VA,Wythe County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Wythe County,2009,101,90.5,90.5,105.95,91.51,91.51,1,1,1,1,1,1
VA,Wythe County,2010,102,90,90,107,91,91,1,1,1,1,1,1
VA,Wythe County,2011,103,89.5,89.5,112.5,95.5,95.5,1,1,1,1,1,1
VA,Wythe County,2012,104,89,89,118,100,100,1,1,1,1,1,1
VA,Wythe County,2013,106,92.67,92.67,118.67,103.33,103.33,1,1,1,1,1,1
VA,Wythe County,2014,108,96.33,96.33,119.33,106.67,106.67,1,1,1,1,1,1
VA,Wythe County,2015,110,100,100,120,110,110,1,1,1,1,1,1
VA,Wythe County,2016,111.67,100,100,121.67,106.67,106.67,2,1,1,2,1,1
VA,Wythe County,2017,113.33,100,100,123.33,103.33,103.33,2,1,1,2,1,1
VA,Wythe County,2018,115,100,100,125,100,100,2,1,1,2,1,1
VA,Wythe County,2019,116.67,100,100,126.67,100,100,2,1,1,2,1,1
VA,Wythe County,2020,118.33,100,100,128.33,100,100,2,1,1,2,1,1
VA,Wythe County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Wythe County,2022,132.29,114.39,105.09,136.47,111.19,107.39,1,1,1,1,1,1
VA,York County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,York County,2009,170.5,122.5,122.5,187,145.5,145.5,2,1,1,2,1,1
VA,York County,2010,177,135,135,200,155,155,2,1,1,2,1,1
VA,York County,2011,183.5,147.5,147.5,213,164.5,164.5,2,1,1,2,1,1
VA,York County,2012,190,160,160,226,174,174,2,1,1,2,1,1
VA,York County,2013,191.67,163.33,163.33,229,182.67,182.67,2,1,1,2,1,1
VA,York County,2014,193.33,166.67,166.67,232,191.33,191.33,2,1,1,2,1,1
VA,York County,2015,195,170,170,235,200,200,2,1,1,2,1,1
VA,York County,2016,198.33,170,170,245,203.33,203.33,2,1,1,2,1,1
VA,York County,2017,201.67,170,170,255,206.67,206.67,2,1,1,2,1,1
VA,York County,2018,205,170,170,265,210,210,2,1,1,2,1,1
VA,York County,2019,208.33,170,170,275,213.33,213.33,2,1,1,2,1,1
VA,York County,2020,211.67,170,170,285,216.67,216.67,2,1,1,2,1,1
VA,York County,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,York County,2022,211.41,170,170,277.19,221.21,221.21,1,1,1,1,1,1
VA,Alexandria City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Alexandria City,2009,222.5,247.5,247.5,278.5,281,281,2,1,1,2,1,1
VA,Alexandria City,2010,259,242,242,305,277,277,2,1,1,2,1,1
VA,Alexandria City,2011,295.5,236.5,236.5,331.5,273,273,2,1,1,2,1,1
VA,Alexandria City,2012,332,231,231,358,269,269,2,1,1,2,1,1
VA,Alexandria City,2013,348,249,249,375.33,291,291,2,1,1,2,1,1
VA,Alexandria City,2014,364,267,267,392.67,313,313,2,1,1,2,1,1
VA,Alexandria City,2015,380,285,285,410,335,335,2,1,1,2,1,1
VA,Alexandria City,2016,391.67,301.67,301.67,423.33,343.33,343.33,2,1,1,2,1,1
VA,Alexandria City,2017,403.33,318.33,318.33,436.67,351.67,351.67,2,1,1,2,1,1
VA,Alexandria City,2018,415,335,335,450,360,360,2,1,1,2,1,1
VA,Alexandria City,2019,426.67,351.67,351.67,463.33,368.33,368.33,2,1,1,2,1,1
VA,Alexandria City,2020,438.33,368.33,368.33,476.67,395.82,395.82,2,1,1,2,1,1
VA,Alexandria City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Alexandria City,2022,452.69,424.29,424.29,528.11,441.13,441.13,1,1,1,1,1,1
VA,Bedford City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Bedford City,2009,242,156,156,244.48,167.5,167.5,2,1,1,2,1,1
VA,Bedford City,2010,195,135,135,197,145,145,2,1,1,2,1,1
VA,Bedford City,2011,148,114,114,153.5,122.5,122.5,2,1,1,2,1,1
VA,Bedford City,2012,101,93,93,110,100,100,2,1,1,1,1,1
VA,Bedford City,2013,101,93,93,110,100,100,2,1,1,1,1,1
VA,Bristol City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Bristol City,2009,122.5,98.5,98.5,124.54,103,103,2,1,1,2,1,1
VA,Bristol City,2010,120,100,100,122,106,106,2,1,1,2,1,1
VA,Bristol City,2011,117.5,101.5,101.5,122,109,109,2,1,1,2,1,1
VA,Bristol City,2012,115,103,103,122,112,112,2,1,1,2,1,1
VA,Bristol City,2013,116.67,105.33,105.33,124.67,113,113,2,1,1,2,1,1
VA,Bristol City,2014,118.33,107.67,107.67,127.33,114,114,2,1,1,2,1,1
VA,Bristol City,2015,120,110,110,130,115,115,1,1,1,2,1,1
VA,Bristol City,2016,121.67,108.33,108.33,133.33,115,115,2,1,1,2,1,1
VA,Bristol City,2017,123.33,106.67,106.67,136.67,115,115,2,1,1,2,1,1
VA,Bristol City,2018,125,105,105,140,115,115,2,1,1,2,1,1
VA,Bristol City,2019,126.67,103.33,103.33,143.33,115,115,2,1,1,2,1,1
VA,Bristol City,2020,128.33,101.67,101.67,146.67,115,115,2,1,1,2,1,1
VA,Bristol City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Bristol City,2022,128.91,105,105,146.44,121.14,121.14,1,1,1,1,1,1
VA,Buena Vista City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Buena Vista City,2009,140,117.5,117.5,150,135,135,2,1,1,2,1,1
VA,Buena Vista City,2010,140,120,120,150,135,135,2,1,1,2,1,1
VA,Buena Vista City,2011,140,122.5,122.5,150,135,135,2,1,1,2,1,1
VA,Buena Vista City,2012,140,125,125,150,135,135,1,1,1,1,1,1
VA,Buena Vista City,2013,148.33,130,130,155,136.67,136.67,1,1,1,1,1,1
VA,Buena Vista City,2014,156.67,135,135,160,138.33,138.33,1,1,1,1,1,1
VA,Buena Vista City,2015,165,140,140,165,140,140,1,1,1,1,1,1
VA,Buena Vista City,2016,165,140,140,166.67,143.33,143.33,1,1,1,1,1,1
VA,Buena Vista City,2017,165,140,140,168.33,146.67,146.67,1,1,1,1,1,1
VA,Buena Vista City,2018,165,140,140,170,150,150,1,1,1,1,1,1
VA,Buena Vista City,2019,165,140,140,171.67,153.33,153.33,1,1,1,1,1,1
VA,Buena Vista City,2020,165,140,140,173.33,156.67,156.67,1,1,1,1,1,1
VA,Buena Vista City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Buena Vista City,2022,170.16,140,140,177.82,158,158,1,1,1,1,1,1
VA,Charlottesville City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Charlottesville City,2009,210.5,172,172,228.5,191.5,191.5,2,1,1,2,1,1
VA,Charlottesville City,2010,223,184,184,241,206,206,2,1,1,2,1,1
VA,Charlottesville City,2011,235.5,196,196,253.5,220.5,220.5,2,1,1,2,1,1
VA,Charlottesville City,2012,248,208,208,266,235,235,2,1,1,2,1,1
VA,Charlottesville City,2013,252,208.67,208.67,264,233.33,233.33,2,1,1,2,1,1
VA,Charlottesville City,2014,256,209.33,209.33,262,231.67,231.67,2,1,1,2,1,1
VA,Charlottesville City,2015,260,210,210,260,230,230,2,1,1,2,1,1
VA,Charlottesville City,2016,260,211.67,211.67,265,228.33,228.33,2,1,1,2,1,1
VA,Charlottesville City,2017,260,213.33,213.33,270,226.67,226.67,2,1,1,2,1,1
VA,Charlottesville City,2018,260,215,215,275,225,225,2,1,1,2,1,1
VA,Charlottesville City,2019,260,216.67,216.67,280,223.33,223.33,2,1,1,2,1,1
VA,Charlottesville City,2020,260,218.33,218.33,285,228.49,228.49,2,1,1,2,1,1
VA,Charlottesville City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Charlottesville City,2022,274.3,228.92,228.73,279.24,225.43,233.41,1,1,1,1,1,1
VA,Chesapeake City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Chesapeake City,2009,181.5,135,135,213,158,158,2,1,1,2,1,1
VA,Chesapeake City,2010,186,140,140,221,162,162,2,1,1,2,1,1
VA,Chesapeake City,2011,190.5,145,145,229,166,166,2,1,1,2,1,1
VA,Chesapeake City,2012,195,150,150,237,170,170,2,1,1,2,1,1
VA,Chesapeake City,2013,195,150,150,241.33,173.33,173.33,2,1,1,2,1,1
VA,Chesapeake City,2014,195,150,150,245.67,176.67,176.67,2,1,1,2,1,1
VA,Chesapeake City,2015,195,150,150,250,180,180,2,1,1,2,1,1
VA,Chesapeake City,2016,205,156.67,156.67,261.67,185,185,2,1,1,2,1,1
VA,Chesapeake City,2017,215,163.33,163.33,273.33,190,190,2,1,1,2,1,1
VA,Chesapeake City,2018,225,170,170,285,195,195,2,1,1,2,1,1
VA,Chesapeake City,2019,235,176.67,176.67,296.67,200,200,2,1,1,2,1,1
VA,Chesapeake City,2020,245,183.33,183.33,308.33,205,205,2,1,1,2,1,1
VA,Chesapeake City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Chesapeake City,2022,236.81,183.72,179.87,282.72,194.97,190.41,1,1,1,1,1,1
VA,Colonial Heights City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Colonial Heights City,2009,214,174.5,174.5,243.5,187,187,2,1,1,2,1,1
VA,Colonial Heights City,2010,219,173,173,245,191,191,2,1,1,2,1,1
VA,Colonial Heights City,2011,224,171.5,171.5,246.5,195,195,2,1,1,2,1,1
VA,Colonial Heights City,2012,229,170,170,248,199,199,2,1,1,2,1,1
VA,Colonial Heights City,2013,234.33,173.33,173.33,253.67,204.33,204.33,2,1,1,2,1,1
VA,Colonial Heights City,2014,239.67,176.67,176.67,259.33,209.67,209.67,2,1,1,2,1,1
VA,Colonial Heights City,2015,245,180,180,265,215,215,2,1,1,2,1,1
VA,Colonial Heights City,2016,251.67,186.67,186.67,271.67,223.33,223.33,2,1,1,2,1,1
VA,Colonial Heights City,2017,258.33,193.33,193.33,278.33,231.67,231.67,2,1,1,2,1,1
VA,Colonial Heights City,2018,265,200,200,285,240,240,2,1,1,2,1,1
VA,Colonial Heights City,2019,271.67,206.67,206.67,291.67,248.33,248.33,2,1,1,2,1,1
VA,Colonial Heights City,2020,278.33,213.33,213.33,298.33,256.67,256.67,2,1,1,2,1,1
VA,Colonial Heights City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Colonial Heights City,2022,303.2,198.27,198.27,323.96,255.14,255.14,1,1,1,1,1,1
VA,Covington City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Covington City,2009,108,82,82,118.5,82,82,2,1,1,2,1,1
VA,Covington City,2010,112,88,88,125,88,88,2,1,1,2,1,1
VA,Covington City,2011,116,94,94,131.5,98,98,2,1,1,2,1,1
VA,Covington City,2012,120,100,100,138,108,108,2,1,1,2,1,1
VA,Covington City,2013,125,100,100,138.67,110.33,110.33,2,1,1,2,1,1
VA,Covington City,2014,130,100,100,139.33,112.67,112.67,2,1,1,2,1,1
VA,Covington City,2015,135,100,100,140,115,115,2,1,1,2,1,1
VA,Covington City,2016,136.67,105,105,143.33,118.33,118.33,2,1,1,2,1,1
VA,Covington City,2017,138.33,110,110,146.67,121.67,121.67,2,1,1,2,1,1
VA,Covington City,2018,140,115,115,150,125,125,2,1,1,2,1,1
VA,Covington City,2019,141.67,120,120,153.33,128.33,128.33,2,1,1,2,1,1
VA,Covington City,2020,143.33,125,125,156.67,131.67,131.67,2,1,1,2,1,1
VA,Covington City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Covington City,2022,144.38,115,115,156.9,131.67,131.67,1,1,1,1,1,1
VA,Danville City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Danville City,2009,127.5,76,76,132.6,101.5,101.5,2,1,1,2,1,1
VA,Danville City,2010,125,85,85,130,105,105,2,1,1,2,1,1
VA,Danville City,2011,122.5,94,94,131,108.5,108.5,2,1,1,2,1,1
VA,Danville City,2012,120,103,103,132,112,112,2,1,1,2,1,1
VA,Danville City,2013,125,103.67,103.67,134.67,109.67,109.67,2,1,1,2,1,1
VA,Danville City,2014,130,104.33,104.33,137.33,107.33,107.33,2,1,1,2,1,1
VA,Danville City,2015,135,105,105,140,105,105,2,1,1,2,1,1
VA,Danville City,2016,135,110,110,141.67,111.67,111.67,2,1,1,2,1,1
VA,Danville City,2017,135,115,115,143.33,118.33,118.33,2,1,1,2,1,1
VA,Danville City,2018,135,120,120,145,125,125,1,1,1,1,1,1
VA,Danville City,2019,135,125,125,146.67,131.67,131.67,2,1,1,2,1,1
VA,Danville City,2020,135,130,130,148.33,138.33,138.33,2,1,1,2,1,1
VA,Danville City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Danville City,2022,139.22,120,120,151.67,131.67,131.67,1,1,1,1,1,1
VA,Emporia City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Emporia City,2009,101.5,73,73,110.33,77.5,77.5,2,1,1,2,1,1
VA,Emporia City,2010,115,86,86,125,95,95,2,1,1,2,1,1
VA,Emporia City,2011,128.5,99,99,147.5,112.5,112.5,2,1,1,2,1,1
VA,Emporia City,2012,142,112,112,170,130,130,2,1,1,2,1,1
VA,Emporia City,2013,146.33,111.33,111.33,170,125,125,2,1,1,2,1,1
VA,Emporia City,2014,150.67,110.67,110.67,170,120,120,2,1,1,2,1,1
VA,Emporia City,2015,155,110,110,170,115,115,2,1,1,2,1,1
VA,Emporia City,2016,160,116.67,116.67,175,126.67,126.67,2,1,1,2,1,1
VA,Emporia City,2017,165,123.33,123.33,180,138.33,138.33,2,1,1,2,1,1
VA,Emporia City,2018,170,130,130,185,150,150,2,1,1,2,1,1
VA,Emporia City,2019,175,136.67,136.67,190,161.67,161.67,2,1,1,2,1,1
VA,Emporia City,2020,180,143.33,143.33,195,173.33,173.33,2,1,1,2,1,1
VA,Emporia City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Emporia City,2022,192.84,146.65,134.72,199.18,164.48,158.86,1,1,1,1,1,1
VA,Fairfax City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Fairfax City,2009,302,245.5,245.5,319.5,270.5,270.5,2,1,1,2,1,1
VA,Fairfax City,2010,306,252,252,327,280,280,2,1,1,2,1,1
VA,Fairfax City,2011,310,258.5,258.5,334.5,289.5,289.5,2,1,1,2,1,1
VA,Fairfax City,2012,314,265,265,342,299,299,2,1,1,2,1,1
VA,Fairfax City,2013,322.67,273.33,273.33,354.67,307.67,307.67,2,1,1,2,1,1
VA,Fairfax City,2014,331.33,281.67,281.67,367.33,316.33,316.33,2,1,1,2,1,1
VA,Fairfax City,2015,340,290,290,380,325,325,2,1,1,2,1,1
VA,Fairfax City,2016,351.67,298.33,298.33,393.33,336.67,336.67,2,1,1,2,1,1
VA,Fairfax City,2017,363.33,306.67,306.67,406.67,348.33,348.33,2,1,1,2,1,1
VA,Fairfax City,2018,375,315,315,420,360,360,2,1,1,2,1,1
VA,Fairfax City,2019,386.67,323.33,323.33,433.33,371.67,371.67,2,1,1,2,1,1
VA,Fairfax City,2020,398.33,331.67,331.67,446.67,383.33,383.33,2,1,1,2,1,1
VA,Fairfax City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Fairfax City,2022,345.37,288.39,307.11,393.25,343.56,347.33,1,1,1,1,1,1
VA,Falls Church City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Falls Church City,2009,302,245.5,245.5,319.5,270.5,270.5,2,1,1,2,1,1
VA,Falls Church City,2010,306,252,252,327,280,280,2,1,1,2,1,1
VA,Falls Church City,2011,310,258.5,258.5,334.5,289.5,289.5,2,1,1,2,1,1
VA,Falls Church City,2012,314,265,265,342,299,299,2,1,1,2,1,1
VA,Falls Church City,2013,322.67,273.33,273.33,354.67,307.67,307.67,2,1,1,2,1,1
VA,Falls Church City,2014,331.33,281.67,281.67,367.33,316.33,316.33,2,1,1,2,1,1
VA,Falls Church City,2015,340,290,290,380,325,325,2,1,1,2,1,1
VA,Falls Church City,2016,351.67,298.33,298.33,393.33,336.67,336.67,2,1,1,2,1,1
VA,Falls Church City,2017,363.33,306.67,306.67,406.67,348.33,348.33,2,1,1,2,1,1
VA,Falls Church City,2018,375,315,315,420,360,360,2,1,1,2,1,1
VA,Falls Church City,2019,386.67,323.33,323.33,433.33,371.67,371.67,2,1,1,2,1,1
VA,Falls Church City,2020,398.33,331.67,331.67,446.67,383.33,383.33,2,1,1,2,1,1
VA,Falls Church City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Falls Church City,2022,429.06,312.27,312.27,477.42,382.71,382.71,1,1,1,1,1,1
VA,Franklin City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Franklin City,2009,149,105,105,157.5,138.5,138.5,2,1,1,2,1,1
VA,Franklin City,2010,148,110,110,157,137,137,2,1,1,2,1,1
VA,Franklin City,2011,147,115,115,156.5,135.5,135.5,2,1,1,2,1,1
VA,Franklin City,2012,146,120,120,156,134,134,2,1,1,2,1,1
VA,Franklin City,2013,149,123.33,123.33,157.33,136,136,2,1,1,2,1,1
VA,Franklin City,2014,152,126.67,126.67,158.67,138,138,2,1,1,2,1,1
VA,Franklin City,2015,155,130,130,160,140,140,2,1,1,2,1,1
VA,Franklin City,2016,158.33,135,135,166.67,146.67,146.67,2,1,1,2,1,1
VA,Franklin City,2017,161.67,140,140,173.33,153.33,153.33,2,1,1,2,1,1
VA,Franklin City,2018,165,145,145,180,160,160,2,1,1,1,1,1
VA,Franklin City,2019,168.33,150,150,186.67,166.67,166.67,2,1,1,2,1,1
VA,Franklin City,2020,171.67,155,155,193.33,173.33,173.33,2,1,1,2,1,1
VA,Franklin City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Franklin City,2022,203.54,177.88,163.4,217.67,197.08,190.33,1,1,1,1,1,1
VA,Fredericksburg City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Fredericksburg City,2009,175,102,102,192.5,173,173,2,1,1,2,1,1
VA,Fredericksburg City,2010,180,127,127,205,173,173,2,1,1,2,1,1
VA,Fredericksburg City,2011,185,152,152,217.5,210,210,2,1,1,2,1,1
VA,Fredericksburg City,2012,190,177,177,230,247,247,2,1,1,2,1,1
VA,Fredericksburg City,2013,195,176.33,176.33,235,228,228,2,1,1,2,1,1
VA,Fredericksburg City,2014,200,175.67,175.67,240,209,209,2,1,1,2,1,1
VA,Fredericksburg City,2015,205,175,175,245,190,190,2,1,1,2,1,1
VA,Fredericksburg City,2016,205,175,175,241.67,193.33,193.33,2,1,1,2,1,1
VA,Fredericksburg City,2017,205,175,175,238.33,196.67,196.67,2,1,1,2,1,1
VA,Fredericksburg City,2018,205,175,175,235,200,200,2,1,1,2,1,1
VA,Fredericksburg City,2019,205,175,175,231.67,203.33,203.33,2,1,1,2,1,1
VA,Fredericksburg City,2020,205,175,175,228.33,206.67,206.67,2,1,1,2,1,1
VA,Fredericksburg City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Fredericksburg City,2022,234.55,173.48,173.48,267.13,212.62,212.62,1,1,1,1,1,1
VA,Galax City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Galax City,2009,104,88.5,88.5,114.5,100,100,2,1,1,2,1,1
VA,Galax City,2010,103,90,90,113,100,100,2,1,1,2,1,1
VA,Galax City,2011,102,91.5,91.5,111.5,100,100,2,1,1,2,1,1
VA,Galax City,2012,101,93,93,110,100,100,2,1,1,1,1,1
VA,Galax City,2013,104,100.33,100.33,113.33,105,105,2,1,1,1,1,1
VA,Galax City,2014,107,107.67,107.67,116.67,110,110,2,1,1,1,1,1
VA,Galax City,2015,110,115,115,120,115,115,2,1,1,1,1,1
VA,Galax City,2016,111.67,115,115,121.67,115,115,2,1,1,2,1,1
VA,Galax City,2017,113.33,115,115,123.33,115,115,2,1,1,2,1,1
VA,Galax City,2018,115,115,115,125,115,115,1,1,1,2,1,1
VA,Galax City,2019,116.67,115,115,126.67,115,115,2,1,1,2,1,1
VA,Galax City,2020,118.33,115,115,128.33,115,115,2,1,1,2,1,1
VA,Galax City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Galax City,2022,118.59,115,115,130.75,121.14,121.14,1,1,1,1,1,1
VA,Hampton City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Hampton City,2009,152.5,122.5,122.5,185.5,137.5,137.5,2,1,1,2,1,1
VA,Hampton City,2010,160,125,125,187,140,140,2,1,1,2,1,1
VA,Hampton City,2011,167.5,127.5,127.5,188.5,142.5,142.5,2,1,1,2,1,1
VA,Hampton City,2012,175,130,130,190,145,145,2,1,1,2,1,1
VA,Hampton City,2013,178.33,133.33,133.33,193.33,151.67,151.67,2,1,1,2,1,1
VA,Hampton City,2014,181.67,136.67,136.67,196.67,158.33,158.33,2,1,1,2,1,1
VA,Hampton City,2015,185,140,140,200,165,165,2,1,1,1,1,1
VA,Hampton City,2016,186.67,141.67,141.67,206.67,168.33,168.33,2,1,1,2,1,1
VA,Hampton City,2017,188.33,143.33,143.33,213.33,171.67,171.67,2,1,1,2,1,1
VA,Hampton City,2018,190,145,145,220,175,175,2,1,1,2,1,1
VA,Hampton City,2019,191.67,146.67,146.67,226.67,178.33,178.33,2,1,1,2,1,1
VA,Hampton City,2020,193.33,148.33,148.33,233.33,181.67,181.67,2,1,1,2,1,1
VA,Hampton City,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Hampton City,2022,216.12,164.02,150.67,237.5,192.42,185.83,1,1,1,1,1,1
VA,Harrisonburg City,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,Harrisonburg City,2009,158,131,131,167.5,142.5,142.5,2,1,1,2,1,1
VA,Harrisonburg City,2010,157,130,130,165,140,140,2,1,1,2,1,1
VA,Harrisonburg City,2011,156,129,129,162.5,137.5,137.5,2,1,1,2,1,1
VA,Harrisonburg City,2012,155,128,128,160,135,135,2,1,1,2,1,1
VA,Harrisonburg City,2013,156.67,128.67,128.67,161.67,138.33,138.33,2,1,1,2,1,1
VA,Harrisonburg City,2014,158.33,129.33,129.33,163.33,141.67,141.67,2,1,1,2,1,1
VA,Harrisonburg City,2015,160,130,130,165,145,145,2,1,1,1,1,1
VA,Harrisonburg City,2016,163.33,133.33,133.33,168.33,145,145,2,1,1,2,1,1
VA,Harrisonburg City,2017,166.67,136.67,136.67,171.67,145,145,2,1,1,2,1,1
VA,Harrisonburg City,2018,170,140,140,175,145,145,1,1,1,2,1,1
VA,Harrisonburg City,2019,173.33,143.33,143.33,178.33,148.45,148.45,2,1,1,2,1,1
VA,Harrisonburg City,2020,176.67,146.67,146.67,181.67,151.9,151.9,2,1,1,2,1,1
