grant_Number,program_type,recipient_name,service_location_name,address_line_one,address_line_two,city,state,zip,zip_4,latitude,longitude,county,funded_slots,status,registration_phone_number,service_location_phone_number,program_admin_ID,program_admin_name,program_admin_address_line_one,program_admin_address_line_two,program_admin_city,program_admin_state,program_admin_zip,program_admin_zip_4,program_admin_county
06CH013159,2,clinica_de_familia_inc_la_nm,LCDF Early Head Start-NMSU Expansion,4121 Sam Steel Way Unit 13,NA,Las Cruces,NM,88003,-1,32.2716671539238,-106.749401455225,Dona Ana County,24,Open,(575)532-0515,(575) 532-0515,200,LCDF Early Head Start (NMSU),385 Calle De Alegra Ste A,NA,Las Cruces,NM,88005,3423,Dona Ana County
06CH013159,2,clinica_de_familia_inc_la_nm,LCDF Early Head Start -Solano,201 S Solano Dr,Ste A,Las Cruces,NM,88001,3010,32.3115259,-106.7646093,Dona Ana County,40,Closed,(575)532-0515,NA,200,LCDF Early Head Start (NMSU),385 Calle De Alegra Ste A,NA,Las Cruces,NM,88005,3423,Dona Ana County
03CH013204,1,p_c_c_a_va,PCCA Bethel Center C#18,6620 Old Richmond Rd,NA,Danville,VA,24540,0376,36.6647282,-79.3429847,Danville city,20,Open,(434)432-8911 - 32,(434) 793-2411,000,"Pittsylvania County Community Action, Inc.",514 N Main St,NA,Chatham,VA,24531,-1,Pittsylvania County
02CH012880,2,columbia_opportunities_incorporated_ny,COI HeadStart at Valatie,2872 US Highway 9,Lower Level,Valatie,NY,12184,5405,42.4224671192779,-73.6845100828033,Columbia County,8,Open,(518)828-6312 - 220,(518) 758-1215,200,"Columbia Opportunities, Incorporated",Head Start Program,540 Columbia Street,Hudson,NY,12534,2507,Columbia County
04CH013327,2,clayton_county_community_service_authority_inc_ga,SOUTH AVENUE,667 South Ave,NA,Forest Park,GA,30297,2762,33.614719,-84.368368,Clayton County,24,Open,(404)363-2821,(404) 363-6710,200,"Clayton County Community Services Authority, Inc",1000 Main St,NA,Forest Park,GA,30297,1473,Clayton County
02CH012880,2,columbia_opportunities_incorporated_ny,Philmont Center,2 Rock Street,NA,Philmont,NY,12565,-1,42.2482577,-73.6527324,Columbia County,8,Open,(518)828-6312 - 220,(518) 672-7276,200,"Columbia Opportunities, Incorporated",Head Start Program,540 Columbia Street,Hudson,NY,12534,2507,Columbia County
02HP000535,2,community_action_organization_of_western_new_york_inc_the_ny,"Kandy Land Kids, Inc. 1",1307 Erie Ave,NA,North Tonawanda,NY,14120,3037,43.0524134,-78.8449522,Niagara County,8,Open,(716)881-5150 - 4318,(716) 260-1187,200,Community Action Organization of Erie County Inc.,45 Jewett,Suite 150,Buffalo,NY,14214,2441,Erie County
02HP000535,2,community_action_organization_of_western_new_york_inc_the_ny,"Kandy Land Kids, Inc. 2",4945 Beach Ridge Rd,NA,Lockport,NY,14094,9642,43.1128231,-78.7738525,Niagara County,12,Open,(716)881-5150 - 4318,(716) 625-9457,200,Community Action Organization of Erie County Inc.,45 Jewett,Suite 150,Buffalo,NY,14214,2441,Erie County
02HP000535,2,community_action_organization_of_western_new_york_inc_the_ny,Lighthouse Center Medical Park,150 E North St,NA,Buffalo,NY,14203,1029,42.9024903,-78.8635103,Erie County,8,Open,(716)881-5150 - 4318,(716) 259-9833,200,Community Action Organization of Erie County Inc.,45 Jewett,Suite 150,Buffalo,NY,14214,2441,Erie County
02CH013036,1,sharon_baptist_board_of_directors_inc_ny,Sharon Baptist Head Start - Campus 4,1925 Bathgate Ave,NA,Bronx,NY,10457,4404,40.8473916,-73.8971974,Bronx County,56,Open,(718)466-1604,(1) 718-1604,000,"Sharon Baptist Board of Directors, Inc",1925 Bathgate Avenue,NA,Bronx,NY,10457,4404,Bronx County
02CH013409,2,east_side_house_the_ny,Mott Haven Community Center,375 E 143rd St,NA,Bronx,NY,10454,1258,40.8127762,-73.9212786,Bronx County,28,Open,NA,NA,200,"EAST SIDE HOUSE, THE",375 E 143rd St,NA,Bronx,NY,10454,1258,Bronx County
02CH013409,2,east_side_house_the_ny,Eugene Oliver,705 Concourse Vlg W,NA,Bronx,NY,10451,3133,40.822026,-73.9243005,Bronx County,20,Open,NA,NA,200,"EAST SIDE HOUSE, THE",375 E 143rd St,NA,Bronx,NY,10454,1258,Bronx County
03CH013364,1,spotsylvania_county_school_board_va,Riverview Elementary School,7001 N Roxbury Mill Rd,NA,Spotsylvania,VA,22551,2441,38.1549557990934,-77.5145036931152,Spotsylvania County,18,Open,(540)582-8816 - 5,(1) 540-582,000,Spotsylvania County School District,7409 Brock Rd,Spotsylvania County,Spotsylvania,VA,22553,2001,Spotsylvania County
03CH013366,1,united_way_of_greater_charlottesville_va,Agnor Elementary School,3201 Berkmar Dr,NA,Charlottesville,VA,22901,1475,38.0895874,-78.4769884,Albemarle County,40,Open,NA,(1) 434-0019,000,United Way of Greater Charlottesville,200 Garrett St,Ste I,Charlottesville,VA,22902,5662,Charlottesville city
03CH013366,1,united_way_of_greater_charlottesville_va,Crozet Elementary,1407 Crozet Ave,NA,Crozet,VA,22932,2722,38.074619,-78.697247,Albemarle County,17,Open,NA,(434) 459-0019,000,United Way of Greater Charlottesville,200 Garrett St,Ste I,Charlottesville,VA,22902,5662,Charlottesville city
03CH013366,1,united_way_of_greater_charlottesville_va,Woodbrook Elementary,100 Woodbrook Dr,NA,Charlottesville,VA,22901,1147,38.087119,-78.466314,Albemarle County,23,Open,NA,(1) 434-0019,000,United Way of Greater Charlottesville,200 Garrett St,Ste I,Charlottesville,VA,22902,5662,Charlottesville city
03CH013366,1,united_way_of_greater_charlottesville_va,Mary Carr Greer Elementary,190 Lambs Ln,NA,Charlottesville,VA,22901,8979,38.0789003,-78.5059469,Albemarle County,28,Open,NA,(1) 434-0019,000,United Way of Greater Charlottesville,200 Garrett St,Ste I,Charlottesville,VA,22902,5662,Charlottesville city
03CH013366,2,united_way_of_greater_charlottesville_va,Mountain Lake Childcare Center,1550 Seminole Trl,NA,Charlottesville,VA,22901,1452,38.0799699,-78.4770814,Albemarle County,12,Closed,NA,(1) 434-0019,200,United Way of Greater Charlottesville,200 Garrett St,Ste I,Charlottesville,VA,22902,5662,Charlottesville city
03CH013366,2,united_way_of_greater_charlottesville_va,ReadyKids,1000 E High St,NA,Charlottesville,VA,22902,4848,38.0314964,-78.4708019,Charlottesville city,20,Open,NA,(1) 434-0019,200,United Way of Greater Charlottesville,200 Garrett St,Ste I,Charlottesville,VA,22902,5662,Charlottesville city
02CH013074,1,east_side_house_the_ny,Mott Haven Center,375 E 143rd St,NA,Bronx,NY,10454,1258,40.8127762,-73.9212786,Bronx County,37,Open,(718)292-5335,(718) 292-5335,000,East Side House Settlement Head Start / Day Care,375 East 143rd Street,NA,Bronx,NY,10454,1258,Bronx County
02CH013074,2,east_side_house_the_ny,Mott Haven Center,375 E 143rd St,NA,Bronx,NY,10454,1258,40.8127762,-73.9212786,Bronx County,8,Open,(718)292-5335,(718) 292-5335,200,East Side House Settlement Head Start / Day Care,375 East 143rd Street,NA,Bronx,NY,10454,1258,Bronx County
04CH013415,1,big_sandy_area_community_action_program_ky,Mullins,101 Tiger Way,NA,Pikeville,KY,41501,6543,37.5153336,-82.5051842,Pike County,20,Open,(606)433-9315,(606) 432-2733,001,Pike County Head Start,5279 North Mayo Trail,NA,Pikeville,KY,41501,-1,Pike County
02CH012756,1,womens_housing_and_economic_development_corporation_ny,"50 East 168 Street Bronx, NY 10452",50 E 168th St,NA,Bronx,NY,10452,7929,40.836861,-73.919321299999993,Bronx County,103,Open,NA,(1) 718-1174,000,Women's Housing and Economic Development Corporation,50 E 168th St,NA,Bronx,NY,10452,7929,Bronx County
02CH013540,2,leaguers_inc_the_nj,Broadway,416-426 Broadway,NA,Newark,NJ,07104,6035,40.7652741,-74.1663164,Essex County,36,Open,(973)643-0300,(973) 643-0300,200,The Leaguers Inc.,405-425 University Avenue,NA,Newark,NJ,07102,-1,Essex County
02CH013404,1,seventh_avenue_center_for_child_and_family_services_ny,Montgomery Site,1646 Montgomery Ave,NA,Bronx,NY,10453,7302,40.8487006,-73.919843,Bronx County,31,Open,NA,(718) 901-0140,000,Seventh Avenue Center for Child and Family Services,1646 Montgomery Avenue,NA,Bronx,NY,10473,-1,Bronx County
02CH013404,2,seventh_avenue_center_for_child_and_family_services_ny,Montgomery Site,1646 Montgomery Ave,NA,Bronx,NY,10453,7302,40.8487006,-73.919843,Bronx County,28,Open,NA,(718) 901-0140,200,Seventh Avenue Center for Child and Family Services,1646 Montgomery Ave,NA,Bronx,NY,10453,7302,Bronx County
02CH013404,1,seventh_avenue_center_for_child_and_family_services_ny,Broadway Site,5480 Broadway Avenue,NA,Bronx,NY,10463,7612,40.8763362,-73.9065698,Bronx County,31,Open,NA,NA,000,Seventh Avenue Center for Child and Family Services,1646 Montgomery Avenue,NA,Bronx,NY,10473,-1,Bronx County
02CH012753,1,grand_street_settlement_inc_ny,Grand Street Settlement,2305 White Plains Rd,NA,Bronx,NY,10467,8106,40.8603399,-73.8678353,Bronx County,29,Open,NA,(914) 874-0701,000,"GRAND STREET SETTLEMENT, INC",80 Pitt St,NA,New York,NY,10002,3516,New York County
02CH012753,2,grand_street_settlement_inc_ny,Grand Street Settlement,2305 White Plains Rd,NA,Bronx,NY,10467,8106,40.8603399,-73.8678353,Bronx County,40,Open,NA,(914) 874-0701,200,"GRAND STREET SETTLEMENT, INC",80 Pitt St,NA,New York,NY,10002,3516,New York County
02CH013556,1,center_for_family_services_inc_nj,Delanco,2431 Burlington Ave,NA,Delanco,NJ,08075,5047,40.0579713,-74.9338241,Burlington County,182,Not Reported,(856)964-1990 - 219,(856) 964-2100,000,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH013556,1,center_for_family_services_inc_nj,Lumberton Center,100 Maple Grove Blvd,NA,Lumberton,NJ,08048,4632,39.9807374,-74.7909862,Burlington County,118,Not Reported,(856)964-1990 - 219,(856) 964-2100,000,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH013556,1,center_for_family_services_inc_nj,Brown Mills,405 Lakehurst Rd,NA,Browns Mills,NJ,08015,6053,39.9593558,-74.5656994,Burlington County,16,Not Reported,(856)964-1990 - 219,(856) 964-2100,000,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH013556,2,center_for_family_services_inc_nj,Delanco,2431 Burlington Ave,NA,Delanco,NJ,08075,5047,40.0579713,-74.9338241,Burlington County,16,Not Reported,(856)964-1990 - 219,(856) 964-2100,200,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH013556,2,center_for_family_services_inc_nj,Lumberton Center,100 Maple Grove Blvd,NA,Lumberton,NJ,08048,4632,39.9807374,-74.7909862,Burlington County,8,Not Reported,(856)964-1990 - 219,(856) 964-2100,200,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH013556,2,center_for_family_services_inc_nj,Brown Mills,405 Lakehurst Rd,NA,Browns Mills,NJ,08015,6053,39.9593558,-74.5656994,Burlington County,16,Not Reported,(856)964-1990 - 219,(856) 964-2100,200,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH013556,2,center_for_family_services_inc_nj,Pemberton Office Space no students,235 Fort Dix Rd,NA,Pemberton,NJ,08068,1437,39.994345,-74.6667344,Burlington County,1,Not Reported,(856)964-1990 - 219,(856) 964-2100,200,"Center for Family Services, Inc.",584 Benson St,NA,Camden,NJ,08103,1324,Camden County
02CH013555,1,delaware_opportunities_inc_ny,Margaretville Head Start,415 Main St,NA,Margaretville,NY,12455,-1,42.1458176,-74.6536431,Delaware County,14,Closed,(607)746-1640 - 641,(845) 586-4002,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02CH013555,1,delaware_opportunities_inc_ny,Davenport Head Start,15696 State Highway 23,NA,Davenport,NY,13750,7404,42.4663339,-74.8433766,Delaware County,14,Open,(607)746-1640 - 641,(607) 278-6020,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02CH013555,1,delaware_opportunities_inc_ny,Delhi Head Start,2 Sheldon Dr,Delaware Academy,Delhi,NY,13753,1230,42.2725394,-74.9137208,Delaware County,17,Open,(607)746-1640 - 641,(607) 746-6591,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02CH013555,1,delaware_opportunities_inc_ny,Deposit Head Start,3743 Columbia Lake Road,NA,Deposit,NY,13754,-1,42.0510003,-75.3852101,Broome County,17,Open,(607)746-1640 - 641,(607) 467-3505,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02CH013555,1,delaware_opportunities_inc_ny,Sidney Head Start,21 Pleasant St,Sidney Civic Center,Sidney,NY,13838,1215,42.3171501,-75.3888351,Delaware County,34,Open,(607)746-1640 - 641,(607) 561-2341,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02CH013555,1,delaware_opportunities_inc_ny,Walton Head Start,150 Industrial Park Rd,NA,Walton,NY,13856,3619,42.1566935,-75.1364322,Delaware County,34,Open,(607)746-1640 - 641,(607) 865-6319,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02CH013555,1,delaware_opportunities_inc_ny,Fishs Eddy Head Start,244 S Main St,NA,Fishs Eddy,NY,13774,7449,41.9652242,-75.1731222,Delaware County,17,Open,(607)746-1640 - 641,(607) 422-3013,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02CH013555,1,delaware_opportunities_inc_ny,Franklin Head Start,293 Main St,NA,Franklin,NY,13775,7705,42.3383243,-75.1667821,Delaware County,14,Open,(607)746-1640 - 641,(607) 829-3312,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02CH013555,1,delaware_opportunities_inc_ny,Hobart,342 River St,NA,Hobart,NY,13788,-1,42.3703337,-74.6706977,Delaware County,17,Closed,(607)746-1640 - 641,(607) 538-3088,000,"Delaware Oppportunities, Inc.",35430 State Highway 10,NA,Hamden,NY,13782,1112,Delaware County
02HP000688,2,urban_strategies_llc_va,Urban Strategies Early Head Start New York,"524 North Ave, Building A",NA,New Rochelle,NY,10801,3400,40.9199927,-73.7871995,Westchester County,44,Not Reported,NA,(914) 200-2151,200,Urban Strategies LLC,2341 9th St S,NA,Arlington,VA,22204,2359,Arlington County
02HP000688,2,urban_strategies_llc_va,Bronx Center,1469 Saint Peters Ave,NA,Bronx,NY,10461,3303,40.8394124,-73.8462646,Bronx County,52,Not Reported,NA,(914) 200-2151,200,Urban Strategies LLC,2341 9th St S,NA,Arlington,VA,22204,2359,Arlington County
02HP000687,2,clinton_hill_community_early_childhood_center_inc_nj,Sarah Ward Nursery - Lock Street,105 Lock St,Child Care Center,Newark,NJ,07103,3567,40.7424573,-74.181657,Essex County,18,Open,(973)926-3999,(973) 645-0442,200,Clinton Hill Early Head Start,166 Lyons Ave,NA,Newark,NJ,07112,2016,Essex County
03CH013550,1,skyline_cap_inc_va,Skyline CAP Head Start - Greene County,64 Monroe Dr,Greene County Primary School,Stanardsville,VA,22973,2850,38.296584,-78.4429953,Greene County,32,Open,(540)948-3916 - 950,(434) 985-6535,000,"Skyline CAP, Inc.",532 South Main Street,NA,Madison,VA,22727,-1,Madison County
03CH013550,1,skyline_cap_inc_va,Skyline CAP Head Start - Madison County,158 Primary School Dr,Madison Primary School,Madison,VA,22727,3008,38.3592542,-78.2631877,Madison County,32,Open,(540)948-3916 - 950,(540) 948-5799,000,"Skyline CAP, Inc.",532 South Main Street,NA,Madison,VA,22727,-1,Madison County
03CH013550,1,skyline_cap_inc_va,Skyline CAP Head Start - Rappahannock,34 School House Rd,Skyline Cap Head Start C/O Rappahannock Elementary,Washington,VA,22747,1907,38.6887249,-78.1759102,Rappahannock County,1,Closed,(540)948-3916 - 950,(540) 227-0200,000,"Skyline CAP, Inc.",532 South Main Street,NA,Madison,VA,22727,-1,Madison County
03CH013550,1,skyline_cap_inc_va,Skyline CAP Head Start - Warren County,1015 E Stonewall Dr,Leslie Fox Keyser Elementary School,Front Royal,VA,22630,4234,38.9197404,-78.1751779,Warren County,32,Open,(540)948-3916 - 950,(540) 635-2362,000,"Skyline CAP, Inc.",532 South Main Street,NA,Madison,VA,22727,-1,Madison County
03CH013550,1,skyline_cap_inc_va,Skyline CAP Head Start - Page County,306 Aylor Grubbs Ave,NA,Stanley,VA,22851,3702,38.5786532,-78.5033402,Page County,16,Open,(540)948-3916 - 950,(540) 244-8719,000,"Skyline CAP, Inc.",532 South Main Street,NA,Madison,VA,22727,-1,Madison County
04CH013552,1,mcintosh_trail_early_childhood_development_council_inc_the_ga,UPSON COUNTY HEAD START,76 Atwater Place Rd,NA,Thomaston,GA,30286,1200,32.9517136950411,-84.3402687275085,Upson County,34,Open,(770)775-4293 - 117,(706) 648-4391,000,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,Jackson,GA,30233,2286,Butts County
04CH013552,1,mcintosh_trail_early_childhood_development_council_inc_the_ga,NEWTON COUNTY HEAD START,25 Lovers Lane Rd,NA,Covington,GA,30016,5126,33.5563379,-83.921344,Newton County,88,Open,(770)775-4293 - 117,(770) 784-7528,000,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,Jackson,GA,30233,2286,Butts County
04CH013552,1,mcintosh_trail_early_childhood_development_council_inc_the_ga,SPALDING COUNTY HEAD START,390 Wilson Rd,NA,Griffin,GA,30224,4546,33.2288939,-84.233133,Spalding County,53,Open,(770)775-4293 - 117,(770) 228-7196,000,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,Jackson,GA,30233,2286,Butts County
04CH013552,1,mcintosh_trail_early_childhood_development_council_inc_the_ga,BUTTS COUNTY HEAD START,565 Recreation Dr,NA,Jackson,GA,30233,2286,33.3008385,-83.9514415,Butts County,34,Open,(770)775-4293 - 117,(770) 775-3830,000,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,Jackson,GA,30233,2286,Butts County
04CH013552,1,mcintosh_trail_early_childhood_development_council_inc_the_ga,PIKE COUNTY HEAD START CENTER,10 Hall St,NA,Zebulon,GA,30295,6740,33.096495,-84.3421695,Pike County,17,Open,(770)775-4293 - 117,(770) 567-5757,000,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,Jackson,GA,30233,2286,Butts County
04CH013552,1,mcintosh_trail_early_childhood_development_council_inc_the_ga,LAMAR COUNTY HEAD START,630 Zebulon St,NA,Barnesville,GA,30204,1159,33.0542141,-84.1680486,Lamar County,17,Open,(770)775-4293 - 117,(770) 358-4223,000,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,Jackson,GA,30233,2286,Butts County
04CH013552,1,mcintosh_trail_early_childhood_development_council_inc_the_ga,HENRY COUNTY HEAD START,84 Carter Ln,NA,Locust Grove,GA,30248,3600,33.348045,-84.1132481,Henry County,34,Open,(770)775-4293 - 117,(770) 957-3524,000,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,Jackson,GA,30233,2286,Butts County
04CH013552,1,mcintosh_trail_early_childhood_development_council_inc_the_ga,Spalding County Head Start Inclusion Center,75 Jordan Hill Rd,NA,Griffin,GA,30223,6450,33.2967292,-84.2645054,Spalding County,17,Open,(770)775-4293 - 117,(770) 228-7196,000,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,Jackson,GA,30233,2286,Butts County
04CH013552,2,mcintosh_trail_early_childhood_development_council_inc_the_ga,UPSON COUNTY HEAD START,76 Atwater Place Rd,NA,Thomaston,GA,30286,1200,32.9517136950411,-84.3402687275085,Upson County,24,Open,(770)775-4293 - 117,(706) 648-4391,200,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,JACKSON,GA,30233,-1,Butts County
04CH013552,2,mcintosh_trail_early_childhood_development_council_inc_the_ga,NEWTON COUNTY HEAD START,25 Lovers Lane Rd,NA,Covington,GA,30016,5126,33.5563379,-83.921344,Newton County,32,Open,(770)775-4293 - 117,(770) 784-7528,200,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,JACKSON,GA,30233,-1,Butts County
04CH013552,2,mcintosh_trail_early_childhood_development_council_inc_the_ga,SPALDING COUNTY HEAD START,390 Wilson Rd,NA,Griffin,GA,30224,4546,33.2288939,-84.233133,Spalding County,56,Open,(770)775-4293 - 117,(770) 229-1675,200,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,JACKSON,GA,30233,-1,Butts County
04CH013552,2,mcintosh_trail_early_childhood_development_council_inc_the_ga,BUTTS COUNTY HEAD START,565 Recreation Dr,NA,Jackson,GA,30233,2286,33.3008385,-83.9514415,Butts County,24,Open,(770)775-4293 - 117,(770) 775-3830,200,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,JACKSON,GA,30233,-1,Butts County
04CH013552,2,mcintosh_trail_early_childhood_development_council_inc_the_ga,PIKE COUNTY HEAD START CENTER,10 Hall St,NA,Zebulon,GA,30295,6740,33.096495,-84.3421695,Pike County,8,Open,(770)775-4293 - 117,(770) 567-5757,200,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,JACKSON,GA,30233,-1,Butts County
04CH013552,2,mcintosh_trail_early_childhood_development_council_inc_the_ga,LAMAR COUNTY HEAD START,630 Zebulon St,NA,Barnesville,GA,30204,1159,33.0542141,-84.1680486,Lamar County,8,Open,(770)775-4293 - 117,(770) 358-4223,200,"McIntosh Trail Early Childhood Development Council, Inc",565 Recreation Drive,NA,JACKSON,GA,30233,-1,Butts County
